RBP	Metric	Kipoi	MultiTask	SetA	SingleTask	Correlation	Observed intensities	DeepBind	MatrixREDUCE	Ray et al.
RNCMPT00054	Z-scores	0.8469163258108681	0.8289994297808193	0.8223526331618068	0.8644792265981666	Spearman	0.822	0.85	0.837	0.25
RNCMPT00055	AUCs	0.950385358175353	0.9519491727153818	0.9421481244804536	0.952370384333815	Spearman	0.942	0.948	0.957	0.837
RNCMPT00055	E-scores	0.9574189849562564	0.9459024217825872	0.9273923303926056	0.9563616340930164	Spearman	0.928	0.958	0.959	0.853
RNCMPT00055	Intensities	0.6206043897214087	0.6255483220638978		0.6104622950830079	Spearman		0.615	0.627	0.439
RNCMPT00055	Z-scores	0.9298068654400846	0.937193035198602	0.9210972590952888	0.9312502741911504	Spearman	0.921	0.927	0.937	0.805
RNCMPT00056	AUCs	0.8580961618828649	0.8471415712373686	0.7912065467847688	0.8627443708463788	Spearman	0.784	0.85	0.854	0.344
RNCMPT00056	E-scores	0.8533020298313285	0.8381830066813425	0.7880604495560063	0.8659365396094703	Spearman	0.788	0.852	0.847	0.251
RNCMPT00056	Intensities	0.3199422550452494	0.3686783228062957		0.3476571231754511	Spearman		0.327	0.354	0.135
RNCMPT00056	Z-scores	0.8128878567633231	0.7965815555103429	0.7271460120739928	0.8217244489833276	Spearman	0.727	0.811	0.816	0.291
RNCMPT00057	AUCs	0.8065508541442192	0.8908012765334217	0.8789281920479562	0.8945692651441711	Spearman	0.878	0.87	0.859	0.374
RNCMPT00057	E-scores	0.788921108959753	0.8911580710268042	0.8711617878057349	0.9000410798814023	Spearman	0.871	0.879	0.872	0.409
RNCMPT00057	Intensities	0.4183514761812289	0.5483624114259548		0.5225832404087545	Spearman		0.462	0.469	0.22
RNCMPT00057	Z-scores	0.7827763454627805	0.8679020321349898	0.8543669357297743	0.8643466019522287	Spearman	0.854	0.854	0.85	0.366
RNCMPT00058	AUCs			0.8442085522853118	0.9045784403109244	Spearman	0.833	0.669	0.618	0.099
RNCMPT00058	E-scores			0.8205006423451909	0.8931453196939434	Spearman	0.821	0.867	0.875	0.408
RNCMPT00058	Intensities				0.5860981664175116	Spearman		0.552	0.568	0.248
RNCMPT00058	Z-scores			0.8080257866985394	0.86999975410593	Spearman	0.808	0.846	0.851	0.291
RNCMPT00059	AUCs		0.9435336296139568	0.9222999498336614	0.9553820123878408	Spearman	0.922	0.952	0.951	0.663
RNCMPT00059	E-scores		0.9314102799790994	0.9172961028158646	0.9460402963310456	Spearman	0.918	0.945	0.936	0.641
RNCMPT00059	Intensities		0.51904311155173		0.5408130465021818	Spearman		0.525	0.553	0.326
RNCMPT00059	Z-scores		0.9221927200886016	0.8974026329591002	0.9346369821862012	Spearman	0.897	0.934	0.928	0.623
RNCMPT00060	AUCs			0.7213700199012518	0.8299065745724403	Spearman	0.79	0.283	0.316	-0.376
RNCMPT00060	E-scores			0.6745493629357652	0.7896456167334811	Spearman	0.675	0.749	0.736	0.233
RNCMPT00060	Intensities				0.4851412024691131	Spearman		0.467	0.469	0.147
RNCMPT00060	Z-scores			0.6555351960915156	0.7730457722295979	Spearman	0.656	0.731	0.74	0.053
RNCMPT00061	AUCs			0.8907185249815973	0.9184356569834782	Spearman	0.809	0.874	0.865	0.515
RNCMPT00061	E-scores			0.8964293460269346	0.9187749537629816	Spearman	0.896	0.926	0.911	0.518
RNCMPT00061	Intensities				0.4887790188945633	Spearman		0.494	0.474	0.236
RNCMPT00061	Z-scores			0.8653430399723218	0.8927602268341783	Spearman	0.865	0.898	0.886	0.516
RNCMPT00062	AUCs		0.9208816474557106	0.8978015938208501	0.917413934217195	Spearman	0.894	0.909	0.904	0.377
RNCMPT00062	E-scores		0.8968160084588556	0.8726346190618387	0.9116469002696848	Spearman	0.873	0.903	0.892	0.46
RNCMPT00062	Intensities		0.621754153691576		0.5926042246171935	Spearman		0.579	0.583	0.247
RNCMPT00062	Z-scores		0.90245625320208	0.8757343576302408	0.8910023493680135	Spearman	0.876	0.879	0.875	0.335
RNCMPT00063	AUCs	0.6516267628463736	0.6310073482870344	0.5514684047815785	0.640393161670495	Spearman	0.561	0.646	0.626	0.493
RNCMPT00063	E-scores	0.5251018340418235	0.4810217489943827	0.531089058555027	0.5276545526113626	Spearman	0.531	0.489	0.49	0.337
RNCMPT00063	Intensities	0.24387290280954	0.2614822341501036		0.2397201351297981	Spearman		0.236	0.267	0.154
RNCMPT00063	Z-scores	0.6030113396423986	0.5717489355170002	0.5149647348087165	0.5790138100052211	Spearman	0.515	0.582	0.555	0.392
RNCMPT00064	AUCs	0.8162585022385198	0.8136456747905082	0.7292602371603624	0.8071264645410872	Spearman	0.741	0.799	0.785	0.471
RNCMPT00064	E-scores	0.814590253093781	0.8071696975564261	0.7278795675527648	0.8043867946273889	Spearman	0.729	0.817	0.777	0.524
RNCMPT00064	Intensities	0.2719289770037128	0.3120953616967445		0.2719992969989508	Spearman		0.263	0.251	0.157
RNCMPT00064	Z-scores	0.7944856658492726	0.7828777887431189	0.7051107293789131	0.7689639313968555	Spearman	0.705	0.753	0.758	0.428
RNCMPT00065	AUCs		0.3581189705768178	0.2366704993839833	0.3044158918494828	Spearman	0.234	0.36	0.361	0.087
RNCMPT00065	E-scores		0.3322475657750929	0.2154172217447302	0.3378054722771428	Spearman	0.215	0.346	0.341	0.156
RNCMPT00065	Intensities		0.1039455311575555		0.0829300074328539	Spearman		0.075	0.098	0.024
RNCMPT00065	Z-scores		0.2992147359584065	0.1769659982106897	0.2632562013979046	Spearman	0.177	0.309	0.311	0.072
RNCMPT00066	AUCs		0.9335354552867784	0.9423671998403094	0.939939433709468	Spearman	0.942	0.941	0.929	0.907
RNCMPT00066	E-scores		0.9633691334698296	0.948679452272232	0.9552864657110268	Spearman	0.947	0.952	0.956	0.919
RNCMPT00066	Intensities		0.5944110811307463		0.6022031093883186	Spearman		0.604	0.598	0.53
RNCMPT00066	Z-scores		0.8932184493601064	0.9109567462527888	0.9150370422135584	Spearman	0.911	0.914	0.902	0.877
RNCMPT00067	AUCs	0.4996956708335833	0.9025054776054297	0.8563064096647542	0.9178313787934824	Spearman	0.861	0.917	0.882	0.725
RNCMPT00067	E-scores	0.4789451024113753	0.8778242109890694	0.8432675974759947	0.9034245410113124	Spearman	0.844	0.899	0.865	0.7
RNCMPT00067	Intensities	0.0842654871307164	0.4060147663586483		0.4124204244479808	Spearman		0.4	0.378	0.277
RNCMPT00067	Z-scores	0.0404443095071944	0.8666374502340407	0.8143507387618526	0.8824594088859079	Spearman	0.814	0.874	0.847	0.68
RNCMPT00068	AUCs		0.9063519694769636	0.9126117651496558	0.9204179671556764	Spearman	0.911	0.915	0.914	0.687
RNCMPT00068	E-scores		0.8890569324822588	0.8832016330385262	0.9082001736393254	Spearman	0.883	0.895	0.903	0.601
RNCMPT00068	Intensities		0.6154958362229949		0.6203744595313452	Spearman		0.585	0.603	0.443
RNCMPT00068	Z-scores		0.8771923371775542	0.8857200719087673	0.889781637008554	Spearman	0.886	0.882	0.882	0.646
RNCMPT00069	AUCs		0.91938698693028	0.8922372020068076	0.8781997544648503	Spearman	0.892	0.869	0.9	0.652
RNCMPT00069	E-scores		0.9171343399651064	0.8852673071663062	0.8887393479590124	Spearman	0.885	0.883	0.898	0.663
RNCMPT00069	Intensities		0.5995339061360045		0.5418279995249432	Spearman		0.528	0.579	0.345
RNCMPT00069	Z-scores		0.88616809393197	0.8568255423494378	0.8480489689736005	Spearman	0.857	0.832	0.87	0.622
RNCMPT00070	AUCs	0.89347586231832	0.8277138955353289	0.8235809002974388	0.8791139351510978	Spearman	0.821	0.868	0.491	0.464
RNCMPT00070	E-scores	0.8634487083306118	0.8062834872419942	0.8132135574460038	0.8641195410467678	Spearman	0.814	0.849	0.45	0.476
RNCMPT00070	Intensities	0.439306727534601	0.4043799181437541		0.4424243417605061	Spearman		0.419	0.177	0.231
RNCMPT00070	Z-scores	0.8533272077426324	0.7848109307870902	0.779348393850969	0.8409525494215347	Spearman	0.779	0.829	0.435	0.422
RNCMPT00071	AUCs	0.859692853708039	0.8545997329651621	0.8913889809989967	0.8952183933564294	Spearman	0.888	0.846	0.883	0.432
RNCMPT00071	E-scores	0.8540480605941588	0.8501594040364683	0.8498770689334635	0.8943252434925107	Spearman	0.85	0.828	0.879	0.481
RNCMPT00071	Intensities	0.5595884883938077	0.5736503402571205		0.6148915905115317	Spearman		0.571	0.598	0.302
RNCMPT00071	Z-scores	0.8240547404648106	0.817806452870008	0.8604546446144087	0.8651418682499871	Spearman	0.86	0.814	0.85	0.411
RNCMPT00072	AUCs	0.9488189465323644	0.9501029426294528	0.9407991948994998	0.9600267724093372	Spearman	0.941	0.952	0.954	0.838
RNCMPT00072	E-scores	0.9522993489652016	0.9489013564872392	0.9334633427076958	0.9623634063451332	Spearman	0.933	0.954	0.957	0.844
RNCMPT00072	Intensities	0.6252744695777225	0.6715661866262536		0.6709389132345331	Spearman		0.634	0.631	0.421
RNCMPT00072	Z-scores	0.9192182969571048	0.9239219467812018	0.90965464848665	0.9289877266957668	Spearman	0.91	0.912	0.919	0.771
RNCMPT00073	AUCs	0.953797596301578	0.9131563449956815	0.9318528576283625	0.9509465207517568	Spearman	0.932	0.95	0.915	0.66
RNCMPT00073	E-scores	0.9541340309903944	0.9121404334977852	0.9210826169930746	0.9517005804363736	Spearman	0.921	0.951	0.904	0.644
RNCMPT00073	Intensities	0.5818407571743163	0.5511528641938028		0.5929222442347538	Spearman		0.566	0.532	0.314
RNCMPT00073	Z-scores	0.9326620478054471	0.8979149010324713	0.9068865891301838	0.9312350124018568	Spearman	0.907	0.93	0.897	0.626
RNCMPT00074	AUCs	0.566638845209192	0.8671569020496619	0.8386541401713928	0.8570469822642945	Spearman	0.843	0.86	0.752	0.557
RNCMPT00074	E-scores	0.5762542989280267	0.873333202152543	0.8227283971526035	0.8834760571539768	Spearman	0.823	0.889	0.773	0.562
RNCMPT00074	Intensities	0.0997877957411	0.3969083451089377		0.3854444395230055	Spearman		0.378	0.304	0.184
RNCMPT00074	Z-scores	0.0315094992116031	0.8507283677815344	0.8092540638723774	0.8421081569984975	Spearman	0.809	0.843	0.728	0.534
RNCMPT00075	AUCs		0.9248646110296136	0.8996577649062776	0.9487684129249432	Spearman	0.895	0.938	0.907	0.384
RNCMPT00075	E-scores		0.88408644139522	0.8661975183569149	0.9267879647060852	Spearman	0.867	0.914	0.876	0.342
RNCMPT00075	Intensities		0.6781374455882175		0.6882979134616114	Spearman		0.657	0.634	0.205
RNCMPT00075	Z-scores		0.8994097396947599	0.8732959720958048	0.9212458942567172	Spearman	0.873	0.916	0.888	0.365
RNCMPT00076	AUCs	0.906599552199092	0.9148000543602872	0.8922812148379251	0.9243479491581796	Spearman	0.893	0.904	0.913	0.72
RNCMPT00076	E-scores	0.9321068978984434	0.9262077286891108	0.8985009221835829	0.93723355379707	Spearman	0.899	0.929	0.932	0.748
RNCMPT00076	Intensities	0.5559813161645394	0.5862479632351612		0.5727189508102194	Spearman		0.547	0.57	0.397
RNCMPT00076	Z-scores	0.8654182318616658	0.8766612578352125	0.8461063411570795	0.8829619045804389	Spearman	0.846	0.864	0.869	0.693
RNCMPT00077	AUCs	0.9497133899728492	0.9542608908375284	0.9441966444538704	0.9551723963609812	Spearman	0.941	0.951	0.94	0.682
RNCMPT00077	E-scores	0.937308845605542	0.9312303916201948	0.9115135593744104	0.944405883319334	Spearman	0.912	0.932	0.941	0.593
RNCMPT00077	Intensities	0.6852510345366263	0.7265676734873835		0.6844256374568051	Spearman		0.679	0.681	0.443
RNCMPT00077	Z-scores	0.9216665170647734	0.9317461788399244	0.9273779580074882	0.9300584091806784	Spearman	0.927	0.928	0.906	0.639
RNCMPT00078	AUCs		0.8591112422576973	0.8369392845224634	0.8792985204638677	Spearman	0.837	0.858	0.867	0.215
RNCMPT00078	E-scores		0.8464464371784691	0.8341924213681614	0.8723644238321647	Spearman	0.834	0.867	0.873	0.381
RNCMPT00078	Intensities		0.5128620888675239		0.4691379011519254	Spearman		0.44	0.481	0.106
RNCMPT00078	Z-scores		0.8075651430717375	0.7688293619060087	0.8337391452979863	Spearman	0.769	0.795	0.815	0.204
RNCMPT00079	AUCs	0.7434520338321946	0.8941135028685044	0.86440674998015	0.775375368750586	Spearman	0.859	0.788	0.62	0.565
RNCMPT00079	E-scores	0.8750876505652218	0.9298762036210124	0.8954577918749536	0.8787815315573965	Spearman	0.896	0.897	0.82	0.78
RNCMPT00079	Intensities	0.3355423309065669	0.4649099098763505		0.3415107081265084	Spearman		0.365	0.264	0.229
RNCMPT00079	Z-scores	0.7436527192781646	0.88330837127708	0.849407930689829	0.7766117891898606	Spearman	0.849	0.803	0.65	0.6
RNCMPT00080	AUCs	0.5786996511811034	0.8379185024810667	0.7760992258710907	0.7983550193595147	Spearman	0.776	0.707	0.744	0.421
RNCMPT00080	E-scores	0.8136673169347035	0.8248384999567187	0.8100013623416019	0.7744068604297805	Spearman	0.81	0.688	0.799	0.739
RNCMPT00080	Intensities	0.2042835651611543	0.3543854826218088		0.3054154804660209	Spearman		0.259	0.259	0.129
RNCMPT00080	Z-scores	0.5961534141735141	0.8099741590163565	0.7571368867515268	0.7761631473243943	Spearman	0.757	0.637	0.735	0.465
RNCMPT00081	AUCs		0.9323062401096204	0.9270083869754728	0.9346744025625487	Spearman	0.924	0.941	0.935	0.726
RNCMPT00081	E-scores		0.915232004005136	0.8951190641912811	0.9286018636431146	Spearman	0.895	0.926	0.928	0.718
RNCMPT00081	Intensities		0.6690135425411587		0.650060989771257	Spearman		0.653	0.662	0.45
RNCMPT00081	Z-scores		0.911559887770398	0.9023601636054386	0.9104038931101108	Spearman	0.902	0.914	0.903	0.679
RNCMPT00082	AUCs		0.5391955573061402	0.4620484151943672	0.4882155888740538	Spearman	0.462	0.174	0.013	-0.013
RNCMPT00082	E-scores		0.5273402671807764	0.4837706290662036	0.494475886253794	Spearman	0.483	0.188	0.042	-0.035
RNCMPT00082	Intensities		0.1764686071113519		0.1301963264675697	Spearman		0.07	0.053	0.041
RNCMPT00082	Z-scores		0.4605923881844918	0.3650918463376096	0.4036678050659834	Spearman	0.365	0.128	0.025	-0.01
RNCMPT00083	AUCs		0.5646652390625537	0.6760468011084855	0.4527330771724002	Spearman	0.676	0.501	0.463	0.199
RNCMPT00083	E-scores		0.5914141323117693	0.6871980698401875	0.5351832344879585	Spearman	0.687	0.544	0.529	0.258
RNCMPT00083	Intensities		0.4322618671622102		0.3388682857390327	Spearman		0.259	0.292	0.13
RNCMPT00083	Z-scores		0.4713542173967568	0.5950272314881312	0.3763810539879726	Spearman	0.595	0.417	0.411	0.149
RNCMPT00084	AUCs		0.7517617906968389	0.7964626635787658	0.8007311782570563	Spearman	0.792	0.796	0.469	0.534
RNCMPT00084	E-scores		0.726026561501905	0.7586251501274642	0.7979252834637449	Spearman	0.759	0.791	0.391	0.548
RNCMPT00084	Intensities		0.3643908316069764		0.3760436478190058	Spearman		0.359	0.102	0.187
RNCMPT00084	Z-scores		0.7191754115209822	0.7535050879714076	0.7648435229228513	Spearman	0.753	0.746	0.407	0.479
RNCMPT00085	AUCs	0.659055111454254	0.5189226384075523	0.6347711519334921	0.6385488058420511	Spearman	0.637	0.593	0.65	0.365
RNCMPT00085	E-scores	0.6585925178362035	0.4916863292896253	0.5894619465974608	0.6169908773571162	Spearman	0.591	0.62	0.659	0.372
RNCMPT00085	Intensities	0.2876759717532447	0.2316638850977607		0.2779048391590111	Spearman		0.28	0.285	0.201
RNCMPT00085	Z-scores	0.5844692452306665	0.4546701488645598	0.5884875555720122	0.5675176600390639	Spearman	0.588	0.498	0.549	0.288
RNCMPT00086	AUCs		0.8292648972053447	0.7341977711129053	0.8165210485209671	Spearman	0.71	0.792	0.595	0.661
RNCMPT00086	E-scores		0.867890964240382	0.7837978857349024	0.8570839140572835	Spearman	0.784	0.857	0.567	0.659
RNCMPT00086	Intensities		0.2881071128569318		0.2582243898026984	Spearman		0.25	0.115	0.18
RNCMPT00086	Z-scores		0.8018484676827063	0.7197849471761897	0.7944835421322066	Spearman	0.72	0.785	0.575	0.67
RNCMPT00087	AUCs	0.8987086587072076	0.8659439458655891	0.891291493999905	0.9025573509901264	Spearman	0.892	0.862	0.858	0.544
RNCMPT00087	E-scores	0.878585524395096	0.8162265497840681	0.8593154749056763	0.8977038581494292	Spearman	0.859	0.857	0.86	0.598
RNCMPT00087	Intensities	0.5507011867995886	0.5301866076755964		0.5744523460686498	Spearman		0.518	0.524	0.395
RNCMPT00087	Z-scores	0.8598792246297441	0.8250641338106408	0.8577873901321117	0.867123268594658	Spearman	0.858	0.818	0.821	0.466
RNCMPT00088	AUCs		0.8775017487907585	0.8404307468931446	0.8767259885633754	Spearman	0.84	0.858	0.828	0.725
RNCMPT00088	E-scores		0.8895837368449901	0.8541706051811395	0.890029167118586	Spearman	0.85	0.87	0.823	0.699
RNCMPT00088	Intensities		0.4059718491963822		0.3746432334112783	Spearman		0.325	0.332	0.269
RNCMPT00088	Z-scores		0.832362363905867	0.775231254660611	0.8309284043262617	Spearman	0.775	0.797	0.779	0.686
RNCMPT00089	AUCs		0.7277646246223243	0.6069420661838023	0.7349202539756194	Spearman	0.601	0.717	0.649	0.625
RNCMPT00089	E-scores		0.6964783134694911	0.5703885135563097	0.7199047738467166	Spearman	0.571	0.713	0.643	0.594
RNCMPT00089	Intensities		0.2055619887148226		0.2129659570719689	Spearman		0.197	0.18	0.154
RNCMPT00089	Z-scores		0.6575312421889936	0.5081495974905131	0.6597268799265738	Spearman	0.508	0.646	0.586	0.563
RNCMPT00090	AUCs		0.5024175563495099	0.408192535614531	0.5199233526227388	Spearman	0.408	0.443	0.485	0.376
RNCMPT00090	E-scores		0.2460975176416034	0.5059043466286144	0.2902475454321357	Spearman	0.506	0.237	0.384	0.236
RNCMPT00090	Intensities		0.1958293423803877		0.2207434685519726	Spearman		0.21	0.221	0.168
RNCMPT00090	Z-scores		0.4562056621289902	0.4008305773394111	0.4725551594516411	Spearman	0.401	0.382	0.43	0.32
RNCMPT00091	AUCs	0.6009646251096556	0.8944244974364327	0.8772790927462101	0.904113994980937	Spearman	0.876	0.874	0.879	0.504
RNCMPT00091	E-scores	0.6514217734645342	0.8891974141664293	0.8628589304832271	0.9078936527472976	Spearman	0.863	0.883	0.888	0.569
RNCMPT00091	Intensities	0.3347441716858579	0.5961227033501852		0.5671052785777029	Spearman		0.514	0.537	0.235
RNCMPT00091	Z-scores	0.5559213516023288	0.849406326851649	0.842608100778787	0.8560198202784293	Spearman	0.843	0.799	0.819	0.396
RNCMPT00093	AUCs		0.86106463026742	0.8892542159093721	0.7759931043453847	Spearman	0.889	0.729	0.79	0.488
RNCMPT00093	E-scores		0.8465894527439772	0.8785385312123664	0.7921765667099468	Spearman	0.878	0.758	0.803	0.508
RNCMPT00093	Intensities		0.4466867260006908		0.2959654142532292	Spearman		0.273	0.347	0.157
RNCMPT00093	Z-scores		0.8157855950112217	0.8527570562337968	0.7379011812469265	Spearman	0.853	0.686	0.747	0.456
RNCMPT00094	AUCs		0.9019195286528584	0.9154311622333804	0.8861661494126298	Spearman	0.915	0.889	0.903	0.523
RNCMPT00094	E-scores		0.894498291048395	0.9105724522898134	0.8877439537869041	Spearman	0.911	0.894	0.908	0.573
RNCMPT00094	Intensities		0.5409569252751726		0.5306884459140307	Spearman		0.526	0.553	0.221
RNCMPT00094	Z-scores		0.8761730258484356	0.8860343106642263	0.8589375887553551	Spearman	0.886	0.861	0.879	0.491
RNCMPT00095	AUCs		0.9149425827702988	0.9320394918867794	0.9000480789509553	Spearman	0.932	0.911	0.893	0.754
RNCMPT00095	E-scores		0.9416397185372712	0.9362101011591664	0.915711111476528	Spearman	0.936	0.93	0.911	0.781
RNCMPT00095	Intensities		0.6110110158140687		0.536109611344926	Spearman		0.569	0.524	0.363
RNCMPT00095	Z-scores		0.8787173728510578	0.8986255643685772	0.8769374052766843	Spearman	0.899	0.885	0.87	0.721
RNCMPT00096	AUCs		0.8406475255154113	0.8171539225911946	0.8164851251608574	Spearman	0.817	0.775	0.769	0.544
RNCMPT00096	E-scores		0.8476104351433038	0.8259760894715271	0.8260260695082092	Spearman	0.826	0.781	0.774	0.596
RNCMPT00096	Intensities		0.4247164546789433		0.3128500809284927	Spearman		0.333	0.31	0.203
RNCMPT00096	Z-scores		0.7767376274842503	0.756754585655459	0.7597329764974738	Spearman	0.757	0.724	0.722	0.498
RNCMPT00097	AUCs			0.8696544061333633	0.8099897511739383	Spearman	0.865	0.627	0.599	0.569
RNCMPT00097	E-scores			0.8305588351482208	0.8069005848844178	Spearman	0.82	0.682	0.683	0.504
RNCMPT00097	Intensities				0.4090472990695751	Spearman		0.369	0.391	0.302
RNCMPT00097	Z-scores			0.8412855155095764	0.778983324335554	Spearman	0.841	0.587	0.546	0.502
RNCMPT00099	AUCs		0.8718076769706467	0.9330837172197394	0.8439861269920695	Spearman	0.933	0.774	0.851	0.561
RNCMPT00099	E-scores		0.8866224190058836	0.9197762538939412	0.8667227558426247	Spearman	0.92	0.831	0.881	0.582
RNCMPT00099	Intensities		0.54469784971323		0.4260100346086366	Spearman		0.41	0.484	0.261
RNCMPT00099	Z-scores		0.8375420698382157	0.910842466543574	0.8150285700092106	Spearman	0.911	0.738	0.822	0.528
RNCMPT00100	AUCs		0.8896552587276494	0.8958161771933878	0.8672136575988248	Spearman	0.896	0.829	0.873	0.579
RNCMPT00100	E-scores		0.8892071124131997	0.8938570993862632	0.8766632822296375	Spearman	0.894	0.85	0.896	0.632
RNCMPT00100	Intensities		0.5116856891402832		0.4182411250304688	Spearman		0.368	0.479	0.22
RNCMPT00100	Z-scores		0.8371784113620349	0.8600831337519104	0.833150126227042	Spearman	0.86	0.787	0.83	0.543
RNCMPT00101	AUCs		0.6758264496568425	0.8527245036046907	0.5517840980542309	Spearman	0.852	0.582	0.629	0.154
RNCMPT00101	E-scores		0.6233631580534468	0.8172854806953084	0.5579818363713552	Spearman	0.815	0.53	0.651	0.278
RNCMPT00101	Intensities		0.3984253748077103		0.234125112481086	Spearman		0.25	0.299	0.139
